date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-09-15,Oromia,BALE,Ginnir,7.125928525,40.71748753,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,1600.0,30.4397
2022-09-15,Oromia,BALE,Ginnir,7.125928525,40.71748753,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,1400.0,26.6348
2022-09-15,Oromia,BALE,Ginnir,7.125928525,40.71748753,oil and fats,Oil (vegetable),L,actual,Retail,ETB,220.0,4.1855
2022-09-15,Oromia,BALE,Ginnir,7.125928525,40.71748753,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,BALE,Ginnir,7.125928525,40.71748753,pulses and nuts,Chickpeas,100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,cereals and tubers,Barley,100 KG,actual,Retail,ETB,3550.0,67.5382
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,2893.0,55.0389
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,4600.0,87.5143
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3750.0,71.3432
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,oil and fats,Oil (vegetable),L,actual,Retail,ETB,250.0,4.7562
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,3650.0,69.4407
2022-09-15,Oromia,BALE,Robe,7.133333,40.0,pulses and nuts,Chickpeas,100 KG,actual,Retail,ETB,3800.0,72.2944
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3600.0,68.4894
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Pasta,KG,actual,Retail,ETB,100.0,1.9025
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,6200.0,117.954
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Wheat (food aid),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3400.0,64.6845
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,6120.0,116.432
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,6000.0,114.1491
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,6800.0,129.3689
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,"meat, fish and eggs",Livestock (camel),Head,actual,Retail,ETB,47600.0,905.5825
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,"meat, fish and eggs",Livestock (cattle),Head,actual,Retail,ETB,12000.0,228.2981
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,milk and dairy,Milk,L,actual,Retail,ETB,90.0,1.7122
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,miscellaneous food,Sugar,KG,actual,Retail,ETB,102.0,1.9405
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,non-food,Wage (casual labour),Day,actual,Retail,ETB,300.0,5.7075
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,oil and fats,Oil (vegetable),L,actual,Retail,ETB,180.0,3.4245
2022-09-15,Oromia,BORENA,Moyale,3.534996,39.040371,pulses and nuts,Beans,100 KG,actual,Retail,ETB,7300.0,138.8814
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3500.0,66.587
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,5500.0,104.6366
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4500.0,85.6118
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,1800.0,34.2447
2022-09-15,Oromia,BORENA,Yabelo,4.883333,38.083333,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,5450.0,103.6854
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3350.0,63.7332
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Pasta,KG,actual,Retail,ETB,70.0,1.3317
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Rice,KG,actual,Retail,ETB,70.0,1.3317
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4200.0,79.9043
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,4750.0,90.368
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3800.0,72.2944
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2000.0,38.0497
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,15400.0,292.9826
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,milk and dairy,Milk,L,actual,Retail,ETB,60.0,1.1415
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.5612
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7562
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,oil and fats,Oil (vegetable),L,actual,Retail,ETB,200.0,3.805
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,6600.0,125.564
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,10000.0,190.2484
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,12500.0,237.8105
2022-09-15,Oromia,E. HARERGE,Beddenno,9.11667,41.61667,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,6600.0,125.564
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3800.0,72.2944
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,cereals and tubers,Pasta,KG,actual,Retail,ETB,94.0,1.7883
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,cereals and tubers,Rice,KG,actual,Retail,ETB,60.0,1.1415
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4200.0,79.9043
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,5000.0,95.1242
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2200.0,41.8547
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,25000.0,475.6211
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,milk and dairy,Milk,L,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,miscellaneous food,Coffee,KG,actual,Retail,ETB,510.0,9.7027
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,non-food,Wage (casual labour),Day,actual,Retail,ETB,300.0,5.7075
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,oil and fats,Oil (vegetable),L,actual,Retail,ETB,200.0,3.805
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,5800.0,110.3441
2022-09-15,Oromia,E. HARERGE,Deder,9.3166667,41.41667,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,12500.0,237.8105
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3500.0,66.587
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,cereals and tubers,Pasta,KG,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4200.0,79.9043
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4300.0,81.8068
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,6500.0,123.6615
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2400.0,45.6596
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,11500.0,218.7857
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,milk and dairy,Milk,L,actual,Retail,ETB,70.0,1.3317
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,miscellaneous food,Coffee,KG,actual,Retail,ETB,420.0,7.9904
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,non-food,Wage (casual labour),Day,actual,Retail,ETB,200.0,3.805
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,oil and fats,Oil (vegetable),L,actual,Retail,ETB,227.0,4.3186
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,5600.0,106.5391
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,20000.0,380.4969
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,12000.0,228.2981
2022-09-15,Oromia,E. HARERGE,Girawa,9.132234,41.83593,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,6000.0,114.1491
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3400.0,64.6845
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Pasta,KG,actual,Retail,ETB,75.0,1.4269
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,7500.0,142.6863
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3500.0,66.587
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,20000.0,380.4969
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,milk and dairy,Milk,L,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.5612
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7562
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,oil and fats,Oil (vegetable),L,actual,Retail,ETB,200.0,3.805
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,15000.0,285.3726
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,10000.0,190.2484
2022-09-15,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,6000.0,114.1491
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Barley,100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3100.0,58.977
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Teff (mixed),100 KG,actual,Retail,ETB,5000.0,95.1242
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,5100.0,97.0267
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,3100.0,58.977
2022-09-15,Oromia,E. SHEWA,Shashemene,7.18333,38.58333,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,3500.0,66.587
2022-09-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3010.0,57.2648
2022-09-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,5000.0,95.1242
2022-09-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3880.0,73.8164
2022-09-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2280.0,43.3766
2022-09-15,Oromia,E. SHEWA,Wolenchiti,8.66667,39.43333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2220.0,42.2352
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Barley,100 KG,actual,Retail,ETB,4500.0,85.6118
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3450.0,65.6357
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Teff (mixed),100 KG,actual,Retail,ETB,4910.0,93.412
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2100.0,39.9522
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2050.0,39.0009
2022-09-15,Oromia,GUJI,Negele,5.338377,39.568779,pulses and nuts,Beans (haricot),100 KG,actual,Retail,ETB,4350.0,82.7581
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Barley,100 KG,actual,Retail,ETB,3700.0,70.3919
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Sorghum (white),100 KG,actual,Retail,ETB,2920.0,55.5525
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (mixed),100 KG,actual,Retail,ETB,5000.0,95.1242
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Teff (white),100 KG,actual,Retail,ETB,4690.0,89.2265
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3450.0,65.6357
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2700.0,51.3671
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,oil and fats,Oil (vegetable),L,actual,Retail,ETB,225.0,4.2806
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,4480.0,85.2313
2022-09-15,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.00406191,38.24535905,pulses and nuts,Chickpeas,100 KG,actual,Retail,ETB,4590.0,87.324
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Pasta,KG,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Rice,KG,actual,Retail,ETB,70.0,1.3317
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,3700.0,70.3919
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3600.0,68.4894
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,3000.0,57.0745
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,12800.0,243.518
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,milk and dairy,Milk,L,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.5612
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,non-food,Wage (casual labour),Day,actual,Retail,ETB,300.0,5.7075
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,oil and fats,Oil (vegetable),L,actual,Retail,ETB,230.0,4.3757
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,5500.0,104.6366
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,13500.0,256.8354
2022-09-15,Oromia,W. HARERGE,Bedessa,8.9,40.783333,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,6000.0,114.1491
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3550.0,67.5382
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Pasta,KG,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,4000.0,76.0994
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,4800.0,91.3192
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,7000.0,133.1739
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2500.0,47.5621
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,25000.0,475.6211
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,milk and dairy,Milk,L,actual,Retail,ETB,75.0,1.4269
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.5612
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7562
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,oil and fats,Oil (vegetable),L,actual,Retail,ETB,150.0,2.8537
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,6500.0,123.6615
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,23000.0,437.5714
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,13500.0,256.8354
2022-09-15,Oromia,W. HARERGE,Chiro,9.083333,40.8666632,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,7500.0,142.6863
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Maize (white),100 KG,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Sorghum (red),100 KG,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat (white),100 KG,actual,Retail,ETB,3200.0,60.8795
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,cereals and tubers,Wheat flour,100 KG,actual,Retail,ETB,7000.0,133.1739
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Goat),Head,actual,Retail,ETB,2400.0,45.6596
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (Sheep),Head,actual,Retail,ETB,2100.0,39.9522
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,"meat, fish and eggs",Livestock (bull),Head,actual,Retail,ETB,13500.0,256.8354
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,milk and dairy,Milk,L,actual,Retail,ETB,80.0,1.522
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,miscellaneous food,Coffee,KG,actual,Retail,ETB,450.0,8.5612
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,non-food,Wage (casual labour),Day,actual,Retail,ETB,250.0,4.7562
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,oil and fats,Oil (vegetable),L,actual,Retail,ETB,200.0,3.805
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Beans (fava),100 KG,actual,Retail,ETB,6000.0,114.1491
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Groundnuts,100 KG,actual,Retail,ETB,20000.0,380.4969
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,Lentils,100 KG,actual,Retail,ETB,12000.0,228.2981
2022-09-15,Oromia,W. HARERGE,Mechara,8.601158098,40.3242858,pulses and nuts,"Peas (split, dry)",100 KG,actual,Retail,ETB,7500.0,142.6863
